state,district,crop,predicted_yield,modal_price,expected_revenue,rank
Tamil Nadu,Dindigul,Coconut,42.6627235234001,6250.0,266642.0220212506,18.0
Tamil Nadu,Dindigul,Coconut,42.6627235234001,6250.0,266642.0220212506,18.0
Tamil Nadu,Dindigul,Coconut,42.5653343363001,6250.0,266033.33960187563,19.0
Tamil Nadu,Dindigul,Coconut,42.5653343363001,6250.0,266033.33960187563,19.0
Tamil Nadu,Dindigul,Groundnut,35.21112055024996,7500.0,264083.4041268747,20.0
Tamil Nadu,Dindigul,Coconut,41.83316795805009,6250.0,261457.29973781307,21.0
Tamil Nadu,Dindigul,Coconut,41.83316795805009,6250.0,261457.29973781307,21.0
Tamil Nadu,Dindigul,Groundnut,34.41275873429996,7500.0,258095.69050724973,22.0
Tamil Nadu,Dindigul,Groundnut,32.893132705449965,7500.0,246698.49529087474,23.0
Tamil Nadu,Dindigul,Coconut,46.94847371005014,5250.0,246479.4869777632,24.0
Tamil Nadu,Dindigul,Coconut,46.94847371005014,5250.0,246479.4869777632,24.0
Tamil Nadu,Dindigul,Coconut,46.947117460000136,5250.0,246472.3666650007,25.0
Tamil Nadu,Dindigul,Coconut,46.947117460000136,5250.0,246472.3666650007,25.0
Tamil Nadu,Dindigul,Coconut,46.947117460000136,5250.0,246472.3666650007,25.0
Tamil Nadu,Dindigul,Coconut,46.947117460000136,5250.0,246472.3666650007,25.0
Tamil Nadu,Dindigul,Coconut,46.71582465929994,5250.0,245258.0794613247,26.0
Tamil Nadu,Dindigul,Coconut,46.71582465929994,5250.0,245258.0794613247,26.0
Tamil Nadu,Dindigul,Groundnut,37.70547306270009,6500.0,245085.57490755056,27.0
Tamil Nadu,Dindigul,Coconut,46.02966645985,5250.0,241655.74891421248,28.0
Tamil Nadu,Dindigul,Coconut,46.02966645985,5250.0,241655.74891421248,28.0
Tamil Nadu,Dindigul,Groundnut,36.09143116525004,6500.0,234594.3025741253,29.0
Tamil Nadu,Dindigul,Coconut,44.52657624894999,5250.0,233764.52530698746,30.0
Tamil Nadu,Dindigul,Coconut,44.52657624894999,5250.0,233764.52530698746,30.0
Tamil Nadu,Dindigul,Groundnut,35.21112055024996,6500.0,228872.28357662473,31.0
Tamil Nadu,Dindigul,Coconut,42.6627235234001,5250.0,223979.29849785054,32.0
Tamil Nadu,Dindigul,Coconut,42.6627235234001,5250.0,223979.29849785054,32.0
Tamil Nadu,Dindigul,Groundnut,34.41275873429996,6500.0,223682.93177294976,33.0
Tamil Nadu,Dindigul,Coconut,42.5653343363001,5250.0,223468.0052655755,34.0
Tamil Nadu,Dindigul,Coconut,42.5653343363001,5250.0,223468.0052655755,34.0
Tamil Nadu,Dindigul,Coconut,41.83316795805009,5250.0,219624.13177976297,35.0
Tamil Nadu,Dindigul,Coconut,41.83316795805009,5250.0,219624.13177976297,35.0
Tamil Nadu,Dindigul,Groundnut,32.893132705449965,6500.0,213805.36258542477,36.0
Tamil Nadu,Dindigul,Maize,55.15243032599997,2750.0,151669.18339649992,37.0
Tamil Nadu,Dindigul,Maize,53.55716727350002,2750.0,147282.21000212507,38.0
Tamil Nadu,Dindigul,Maize,47.95726294030007,2750.0,131882.4730858252,39.0
Tamil Nadu,Dindigul,Maize,42.904292524649975,2750.0,117986.80444278743,40.0
Tamil Nadu,Dindigul,Maize,31.90327881525005,2750.0,87734.01674193764,41.0
Tamil Nadu,Dindigul,Maize,31.8898728053,2750.0,87697.150214575,42.0
Tamil Nadu,Dindigul,Maize,30.010162386350007,2750.0,82527.94656246252,43.0
Tamil Nadu,Dindigul,Maize,29.52311212339993,2750.0,81188.55833934981,44.0
Tamil Nadu,Dindigul,Maize,28.4897017438,2750.0,78346.67979545,45.0
Tamil Nadu,Dindigul,Maize,28.433521692100065,2750.0,78192.18465327518,46.0
Tamil Nadu,Erode,Coconut,46.94847371005014,5200.0,244132.06329226072,1.0
Tamil Nadu,Erode,Coconut,46.94847371005014,5200.0,244132.06329226072,1.0
Tamil Nadu,Erode,Coconut,46.94847371005014,5200.0,244132.06329226072,1.0
Tamil Nadu,Erode,Coconut,46.947117460000136,5200.0,244125.0107920007,2.0
Tamil Nadu,Erode,Coconut,46.947117460000136,5200.0,244125.0107920007,2.0
Tamil Nadu,Erode,Coconut,46.947117460000136,5200.0,244125.0107920007,2.0
Tamil Nadu,Erode,Coconut,46.947117460000136,5200.0,244125.0107920007,2.0
Tamil Nadu,Erode,Coconut,46.947117460000136,5200.0,244125.0107920007,2.0
Tamil Nadu,Erode,Coconut,46.947117460000136,5200.0,244125.0107920007,2.0
Tamil Nadu,Erode,Coconut,46.71582465929994,5200.0,242922.28822835968,3.0
Tamil Nadu,Erode,Coconut,46.71582465929994,5200.0,242922.28822835968,3.0
Tamil Nadu,Erode,Coconut,46.71582465929994,5200.0,242922.28822835968,3.0
Tamil Nadu,Erode,Coconut,46.94847371005014,5150.0,241784.6396067582,4.0
Tamil Nadu,Erode,Coconut,46.947117460000136,5150.0,241777.6549190007,5.0
Tamil Nadu,Erode,Coconut,46.947117460000136,5150.0,241777.6549190007,5.0
Tamil Nadu,Erode,Coconut,46.71582465929994,5150.0,240586.4969953947,6.0
Tamil Nadu,Erode,Coconut,46.02966645985,5200.0,239354.26559122,7.0
Tamil Nadu,Erode,Coconut,46.02966645985,5200.0,239354.26559122,7.0
Tamil Nadu,Erode,Coconut,46.02966645985,5200.0,239354.26559122,7.0
Tamil Nadu,Erode,Coconut,46.02966645985,5150.0,237052.7822682275,8.0
Tamil Nadu,Erode,Coconut,44.52657624894999,5200.0,231538.19649453997,9.0
Tamil Nadu,Erode,Coconut,44.52657624894999,5200.0,231538.19649453997,9.0
Tamil Nadu,Erode,Coconut,44.52657624894999,5200.0,231538.19649453997,9.0
Tamil Nadu,Erode,Coconut,44.52657624894999,5150.0,229311.86768209247,10.0
Tamil Nadu,Erode,Coconut,46.94847371005014,4800.0,225352.67380824065,11.0
Tamil Nadu,Erode,Coconut,46.947117460000136,4800.0,225346.16380800065,12.0
Tamil Nadu,Erode,Coconut,46.947117460000136,4800.0,225346.16380800065,12.0
Tamil Nadu,Erode,Coconut,46.71582465929994,4800.0,224235.95836463972,13.0
Tamil Nadu,Erode,Groundnut,52.69913045700003,4250.0,223971.30444225014,14.0
Tamil Nadu,Erode,Coconut,46.94847371005014,4750.0,223005.25012273816,15.0
Tamil Nadu,Erode,Coconut,46.947117460000136,4750.0,222998.80793500066,16.0
Tamil Nadu,Erode,Coconut,46.947117460000136,4750.0,222998.80793500066,16.0
Tamil Nadu,Erode,Coconut,46.71582465929994,4750.0,221900.1671316747,17.0
Tamil Nadu,Erode,Coconut,42.6627235234001,5200.0,221846.16232168055,18.0
Tamil Nadu,Erode,Coconut,42.6627235234001,5200.0,221846.16232168055,18.0
Tamil Nadu,Erode,Coconut,42.6627235234001,5200.0,221846.16232168055,18.0
Tamil Nadu,Erode,Coconut,42.5653343363001,5200.0,221339.7385487605,19.0
Tamil Nadu,Erode,Coconut,42.5653343363001,5200.0,221339.7385487605,19.0
Tamil Nadu,Erode,Coconut,42.5653343363001,5200.0,221339.7385487605,19.0
Tamil Nadu,Erode,Coconut,46.02966645985,4800.0,220942.39900728,20.0
Tamil Nadu,Erode,Coconut,42.6627235234001,5150.0,219713.02614551052,21.0
Tamil Nadu,Erode,Coconut,42.5653343363001,5150.0,219211.4718319455,22.0
Tamil Nadu,Erode,Coconut,46.02966645985,4750.0,218640.9156842875,23.0
Tamil Nadu,Erode,Coconut,41.83316795805009,5200.0,217532.47338186047,24.0
Tamil Nadu,Erode,Coconut,41.83316795805009,5200.0,217532.47338186047,24.0
Tamil Nadu,Erode,Coconut,41.83316795805009,5200.0,217532.47338186047,24.0
Tamil Nadu,Erode,Coconut,41.83316795805009,5150.0,215440.81498395797,25.0
Tamil Nadu,Erode,Coconut,44.52657624894999,4800.0,213727.56599495996,26.0
Tamil Nadu,Erode,Coconut,44.52657624894999,4750.0,211501.23718251247,27.0
Tamil Nadu,Erode,Coconut,42.6627235234001,4800.0,204781.0729123205,28.0
Tamil Nadu,Erode,Coconut,42.5653343363001,4800.0,204313.60481424048,29.0
Tamil Nadu,Erode,Coconut,42.6627235234001,4750.0,202647.9367361505,30.0
Tamil Nadu,Erode,Coconut,42.5653343363001,4750.0,202185.33809742547,31.0
Tamil Nadu,Erode,Coconut,41.83316795805009,4800.0,200799.20619864043,32.0
Tamil Nadu,Erode,Coconut,41.83316795805009,4750.0,198707.54780073793,33.0
Tamil Nadu,Erode,Groundnut,45.641257308649976,4250.0,193975.3435617624,34.0
Tamil Nadu,Erode,Groundnut,45.432864271499966,4250.0,193089.67315387484,35.0
Tamil Nadu,Erode,Groundnut,45.055252956749946,4250.0,191484.82506618727,36.0
Tamil Nadu,Erode,Groundnut,41.67568645859998,4250.0,177121.66744904994,37.0
Tamil Nadu,Erode,Groundnut,37.70547306270009,4250.0,160248.26051647536,38.0
Tamil Nadu,Erode,Groundnut,36.09143116525004,4250.0,153388.5824523127,39.0
Tamil Nadu,Erode,Groundnut,35.21112055024996,4250.0,149647.26233856232,40.0
Tamil Nadu,Erode,Groundnut,34.41275873429996,4250.0,146254.22462077485,41.0
Tamil Nadu,Erode,Groundnut,32.893132705449965,4250.0,139795.81399816234,42.0
Tamil Nadu,Erode,Maize,55.15243032599997,2200.0,121335.34671719994,43.0
Tamil Nadu,Erode,Maize,53.55716727350002,2200.0,117825.76800170004,44.0
Tamil Nadu,Erode,Maize,47.95726294030007,2200.0,105505.97846866015,45.0
Tamil Nadu,Erode,Maize,42.904292524649975,2200.0,94389.44355422995,46.0
Tamil Nadu,Erode,Maize,55.15243032599997,1600.0,88243.88852159996,47.0
Tamil Nadu,Erode,Maize,53.55716727350002,1600.0,85691.46763760003,48.0
Tamil Nadu,Erode,Maize,47.95726294030007,1600.0,76731.62070448011,49.0
Tamil Nadu,Erode,Maize,31.90327881525005,2200.0,70187.21339355012,50.0
Tamil Nadu,Erode,Maize,31.8898728053,2200.0,70157.72017166001,51.0
Tamil Nadu,Erode,Maize,42.904292524649975,1600.0,68646.86803943996,52.0
Tamil Nadu,Erode,Maize,30.010162386350007,2200.0,66022.35724997001,53.0
Tamil Nadu,Erode,Maize,29.52311212339993,2200.0,64950.84667147985,54.0
Tamil Nadu,Erode,Maize,28.4897017438,2200.0,62677.34383636,55.0
Tamil Nadu,Erode,Maize,28.433521692100065,2200.0,62553.747722620144,56.0
Tamil Nadu,Erode,Maize,31.90327881525005,1600.0,51045.24610440008,57.0
Tamil Nadu,Erode,Maize,31.8898728053,1600.0,51023.79648848,58.0
Tamil Nadu,Erode,Maize,30.010162386350007,1600.0,48016.25981816001,59.0
Tamil Nadu,Erode,Maize,29.52311212339993,1600.0,47236.979397439885,60.0
Tamil Nadu,Erode,Maize,28.4897017438,1600.0,45583.52279008,61.0
Tamil Nadu,Erode,Maize,28.433521692100065,1600.0,45493.63470736011,62.0
Tamil Nadu,Kallakuruchi,Groundnut,52.69913045700003,8000.0,421593.0436560002,1.0
Tamil Nadu,Kallakuruchi,Groundnut,52.69913045700003,8000.0,421593.0436560002,1.0
Tamil Nadu,Kallakuruchi,Groundnut,45.641257308649976,8000.0,365130.0584691998,2.0
Tamil Nadu,Kallakuruchi,Groundnut,45.641257308649976,8000.0,365130.0584691998,2.0
Tamil Nadu,Kallakuruchi,Groundnut,45.432864271499966,8000.0,363462.9141719997,3.0
Tamil Nadu,Kallakuruchi,Groundnut,45.432864271499966,8000.0,363462.9141719997,3.0
Tamil Nadu,Kallakuruchi,Groundnut,45.055252956749946,8000.0,360442.02365399955,4.0
Tamil Nadu,Kallakuruchi,Groundnut,45.055252956749946,8000.0,360442.02365399955,4.0
Tamil Nadu,Kallakuruchi,Groundnut,41.67568645859998,8000.0,333405.4916687999,5.0
Tamil Nadu,Kallakuruchi,Groundnut,41.67568645859998,8000.0,333405.4916687999,5.0
Tamil Nadu,Kallakuruchi,Groundnut,37.70547306270009,8000.0,301643.7845016007,6.0
Tamil Nadu,Kallakuruchi,Groundnut,37.70547306270009,8000.0,301643.7845016007,6.0
Tamil Nadu,Kallakuruchi,Groundnut,36.09143116525004,8000.0,288731.4493220003,7.0
Tamil Nadu,Kallakuruchi,Groundnut,36.09143116525004,8000.0,288731.4493220003,7.0
Tamil Nadu,Kallakuruchi,Coconut,46.94847371005014,6000.0,281690.8422603008,8.0
Tamil Nadu,Kallakuruchi,Groundnut,35.21112055024996,8000.0,281688.96440199966,9.0
Tamil Nadu,Kallakuruchi,Groundnut,35.21112055024996,8000.0,281688.96440199966,9.0
Tamil Nadu,Kallakuruchi,Coconut,46.947117460000136,6000.0,281682.7047600008,10.0
Tamil Nadu,Kallakuruchi,Coconut,46.947117460000136,6000.0,281682.7047600008,10.0
Tamil Nadu,Kallakuruchi,Coconut,46.71582465929994,6000.0,280294.94795579964,11.0
Tamil Nadu,Kallakuruchi,Coconut,46.02966645985,6000.0,276177.9987591,12.0
Tamil Nadu,Kallakuruchi,Groundnut,34.41275873429996,8000.0,275302.0698743997,13.0
Tamil Nadu,Kallakuruchi,Groundnut,34.41275873429996,8000.0,275302.0698743997,13.0
Tamil Nadu,Kallakuruchi,Coconut,44.52657624894999,6000.0,267159.45749369997,14.0
Tamil Nadu,Kallakuruchi,Groundnut,32.893132705449965,8000.0,263145.0616435997,15.0
Tamil Nadu,Kallakuruchi,Groundnut,32.893132705449965,8000.0,263145.0616435997,15.0
Tamil Nadu,Kallakuruchi,Coconut,42.6627235234001,6000.0,255976.34114040062,16.0
Tamil Nadu,Kallakuruchi,Coconut,42.5653343363001,6000.0,255392.0060178006,17.0
Tamil Nadu,Kallakuruchi,Coconut,41.83316795805009,6000.0,250999.00774830053,18.0
Tamil Nadu,Kallakuruchi,Coconut,46.94847371005014,4000.0,187793.89484020055,19.0
Tamil Nadu,Kallakuruchi,Coconut,46.947117460000136,4000.0,187788.46984000056,20.0
Tamil Nadu,Kallakuruchi,Coconut,46.947117460000136,4000.0,187788.46984000056,20.0
Tamil Nadu,Kallakuruchi,Coconut,46.71582465929994,4000.0,186863.29863719977,21.0
Tamil Nadu,Kallakuruchi,Coconut,46.02966645985,4000.0,184118.6658394,22.0
Tamil Nadu,Kallakuruchi,Coconut,44.52657624894999,4000.0,178106.30499579996,23.0
Tamil Nadu,Kallakuruchi,Coconut,42.6627235234001,4000.0,170650.89409360042,24.0
Tamil Nadu,Kallakuruchi,Coconut,42.5653343363001,4000.0,170261.3373452004,25.0
Tamil Nadu,Kallakuruchi,Coconut,41.83316795805009,4000.0,167332.67183220037,26.0
Tamil Nadu,Kallakuruchi,Maize,55.15243032599997,3000.0,165457.29097799992,27.0
Tamil Nadu,Kallakuruchi,Maize,53.55716727350002,3000.0,160671.50182050007,28.0
Tamil Nadu,Kallakuruchi,Maize,47.95726294030007,3000.0,143871.7888209002,29.0
Tamil Nadu,Kallakuruchi,Maize,42.904292524649975,3000.0,128712.87757394993,30.0
Tamil Nadu,Kallakuruchi,Maize,31.90327881525005,3000.0,95709.83644575016,31.0
Tamil Nadu,Kallakuruchi,Maize,31.8898728053,3000.0,95669.61841590001,32.0
Tamil Nadu,Kallakuruchi,Maize,30.010162386350007,3000.0,90030.48715905003,33.0
Tamil Nadu,Kallakuruchi,Maize,29.52311212339993,3000.0,88569.33637019979,34.0
Tamil Nadu,Kallakuruchi,Maize,28.4897017438,3000.0,85469.1052314,35.0
Tamil Nadu,Kallakuruchi,Maize,28.433521692100065,3000.0,85300.56507630019,36.0
Tamil Nadu,Kancheepuram,Coconut,46.94847371005014,6750.0,316902.1975428384,1.0
Tamil Nadu,Kancheepuram,Coconut,46.94847371005014,6750.0,316902.1975428384,1.0
Tamil Nadu,Kancheepuram,Coconut,46.947117460000136,6750.0,316893.04285500094,2.0
Tamil Nadu,Kancheepuram,Coconut,46.947117460000136,6750.0,316893.04285500094,2.0
Tamil Nadu,Kancheepuram,Coconut,46.947117460000136,6750.0,316893.04285500094,2.0
Tamil Nadu,Kancheepuram,Coconut,46.947117460000136,6750.0,316893.04285500094,2.0
Tamil Nadu,Kancheepuram,Coconut,46.71582465929994,6750.0,315331.8164502746,3.0
Tamil Nadu,Kancheepuram,Coconut,46.71582465929994,6750.0,315331.8164502746,3.0
Tamil Nadu,Kancheepuram,Coconut,46.02966645985,6750.0,310700.2486039875,4.0
Tamil Nadu,Kancheepuram,Coconut,46.02966645985,6750.0,310700.2486039875,4.0
Tamil Nadu,Kancheepuram,Coconut,44.52657624894999,6750.0,300554.3896804125,5.0
Tamil Nadu,Kancheepuram,Coconut,44.52657624894999,6750.0,300554.3896804125,5.0
Tamil Nadu,Kancheepuram,Coconut,42.6627235234001,6750.0,287973.3837829507,6.0
Tamil Nadu,Kancheepuram,Coconut,42.6627235234001,6750.0,287973.3837829507,6.0
Tamil Nadu,Kancheepuram,Coconut,42.5653343363001,6750.0,287316.00677002565,7.0
Tamil Nadu,Kancheepuram,Coconut,42.5653343363001,6750.0,287316.00677002565,7.0
Tamil Nadu,Kancheepuram,Coconut,41.83316795805009,6750.0,282373.8837168381,8.0
Tamil Nadu,Kancheepuram,Coconut,41.83316795805009,6750.0,282373.8837168381,8.0
Tamil Nadu,Kancheepuram,Maize,55.15243032599997,4750.0,261974.04404849987,9.0
Tamil Nadu,Kancheepuram,Maize,53.55716727350002,4750.0,254396.5445491251,10.0
Tamil Nadu,Kancheepuram,Maize,47.95726294030007,4750.0,227796.99896642534,11.0
Tamil Nadu,Kancheepuram,Coconut,46.94847371005014,4750.0,223005.25012273816,12.0
Tamil Nadu,Kancheepuram,Coconut,46.947117460000136,4750.0,222998.80793500066,13.0
Tamil Nadu,Kancheepuram,Coconut,46.947117460000136,4750.0,222998.80793500066,13.0
Tamil Nadu,Kancheepuram,Coconut,46.71582465929994,4750.0,221900.1671316747,14.0
Tamil Nadu,Kancheepuram,Coconut,46.02966645985,4750.0,218640.9156842875,15.0
Tamil Nadu,Kancheepuram,Coconut,44.52657624894999,4750.0,211501.23718251247,16.0
Tamil Nadu,Kancheepuram,Coconut,46.94847371005014,4500.0,211268.13169522563,17.0
Tamil Nadu,Kancheepuram,Coconut,46.947117460000136,4500.0,211262.0285700006,18.0
Tamil Nadu,Kancheepuram,Coconut,46.947117460000136,4500.0,211262.0285700006,18.0
Tamil Nadu,Kancheepuram,Coconut,46.71582465929994,4500.0,210221.21096684973,19.0
Tamil Nadu,Kancheepuram,Coconut,46.02966645985,4500.0,207133.499069325,20.0
Tamil Nadu,Kancheepuram,Maize,42.904292524649975,4750.0,203795.3894920874,21.0
Tamil Nadu,Kancheepuram,Coconut,42.6627235234001,4750.0,202647.9367361505,22.0
Tamil Nadu,Kancheepuram,Coconut,42.5653343363001,4750.0,202185.33809742547,23.0
Tamil Nadu,Kancheepuram,Coconut,44.52657624894999,4500.0,200369.59312027498,24.0
Tamil Nadu,Kancheepuram,Coconut,41.83316795805009,4750.0,198707.54780073793,25.0
Tamil Nadu,Kancheepuram,Coconut,42.6627235234001,4500.0,191982.25585530046,26.0
Tamil Nadu,Kancheepuram,Coconut,42.5653343363001,4500.0,191544.00451335043,27.0
Tamil Nadu,Kancheepuram,Coconut,41.83316795805009,4500.0,188249.25581122542,28.0
Tamil Nadu,Kancheepuram,Maize,31.90327881525005,4750.0,151540.57437243775,29.0
Tamil Nadu,Kancheepuram,Maize,31.8898728053,4750.0,151476.89582517502,30.0
Tamil Nadu,Kancheepuram,Maize,30.010162386350007,4750.0,142548.27133516254,31.0
Tamil Nadu,Kancheepuram,Maize,29.52311212339993,4750.0,140234.78258614967,32.0
Tamil Nadu,Kancheepuram,Maize,28.4897017438,4750.0,135326.08328305001,33.0
Tamil Nadu,Kancheepuram,Maize,28.433521692100065,4750.0,135059.22803747532,34.0
Tamil Nadu,Karur,Coconut,46.94847371005014,6250.0,293427.96068781335,1.0
Tamil Nadu,Karur,Coconut,46.947117460000136,6250.0,293419.48412500083,2.0
Tamil Nadu,Karur,Coconut,46.947117460000136,6250.0,293419.48412500083,2.0
Tamil Nadu,Karur,Coconut,46.71582465929994,6250.0,291973.90412062465,3.0
Tamil Nadu,Karur,Coconut,46.02966645985,6250.0,287685.4153740625,4.0
Tamil Nadu,Karur,Coconut,44.52657624894999,6250.0,278291.10155593744,5.0
Tamil Nadu,Karur,Coconut,46.94847371005014,5750.0,269953.7238327883,6.0
Tamil Nadu,Karur,Coconut,46.94847371005014,5750.0,269953.7238327883,6.0
Tamil Nadu,Karur,Coconut,46.947117460000136,5750.0,269945.9253950008,7.0
Tamil Nadu,Karur,Coconut,46.947117460000136,5750.0,269945.9253950008,7.0
Tamil Nadu,Karur,Coconut,46.947117460000136,5750.0,269945.9253950008,7.0
Tamil Nadu,Karur,Coconut,46.947117460000136,5750.0,269945.9253950008,7.0
Tamil Nadu,Karur,Coconut,46.71582465929994,5750.0,268615.99179097463,8.0
Tamil Nadu,Karur,Coconut,46.71582465929994,5750.0,268615.99179097463,8.0
Tamil Nadu,Karur,Coconut,42.6627235234001,6250.0,266642.0220212506,9.0
Tamil Nadu,Karur,Coconut,42.5653343363001,6250.0,266033.33960187563,10.0
Tamil Nadu,Karur,Coconut,46.02966645985,5750.0,264670.5821441375,11.0
Tamil Nadu,Karur,Coconut,46.02966645985,5750.0,264670.5821441375,11.0
Tamil Nadu,Karur,Coconut,46.94847371005014,5600.0,262911.45277628076,12.0
Tamil Nadu,Karur,Coconut,46.947117460000136,5600.0,262903.85777600075,13.0
Tamil Nadu,Karur,Coconut,46.947117460000136,5600.0,262903.85777600075,13.0
Tamil Nadu,Karur,Coconut,46.71582465929994,5600.0,261608.61809207968,14.0
Tamil Nadu,Karur,Coconut,41.83316795805009,6250.0,261457.29973781307,15.0
Tamil Nadu,Karur,Coconut,46.02966645985,5600.0,257766.13217516,16.0
Tamil Nadu,Karur,Coconut,44.52657624894999,5750.0,256027.81343146248,17.0
Tamil Nadu,Karur,Coconut,44.52657624894999,5750.0,256027.81343146248,17.0
Tamil Nadu,Karur,Coconut,44.52657624894999,5600.0,249348.82699411997,18.0
Tamil Nadu,Karur,Coconut,42.6627235234001,5750.0,245310.66025955058,19.0
Tamil Nadu,Karur,Coconut,42.6627235234001,5750.0,245310.66025955058,19.0
Tamil Nadu,Karur,Coconut,42.5653343363001,5750.0,244750.67243372556,20.0
Tamil Nadu,Karur,Coconut,42.5653343363001,5750.0,244750.67243372556,20.0
Tamil Nadu,Karur,Coconut,41.83316795805009,5750.0,240540.71575878802,21.0
Tamil Nadu,Karur,Coconut,41.83316795805009,5750.0,240540.71575878802,21.0
Tamil Nadu,Karur,Coconut,42.6627235234001,5600.0,238911.25173104057,22.0
Tamil Nadu,Karur,Coconut,42.5653343363001,5600.0,238365.87228328054,23.0
Tamil Nadu,Karur,Coconut,41.83316795805009,5600.0,234265.74056508052,24.0
Tamil Nadu,Karur,Maize,55.15243032599997,3750.0,206821.6137224999,25.0
Tamil Nadu,Karur,Maize,53.55716727350002,3750.0,200839.37727562507,26.0
Tamil Nadu,Karur,Maize,47.95726294030007,3750.0,179839.73602612526,27.0
Tamil Nadu,Karur,Maize,42.904292524649975,3750.0,160891.0969674374,28.0
Tamil Nadu,Karur,Maize,31.90327881525005,3750.0,119637.2955571877,29.0
Tamil Nadu,Karur,Maize,31.8898728053,3750.0,119587.023019875,30.0
Tamil Nadu,Karur,Maize,30.010162386350007,3750.0,112538.10894881253,31.0
Tamil Nadu,Karur,Maize,29.52311212339993,3750.0,110711.67046274974,32.0
Tamil Nadu,Karur,Maize,28.4897017438,3750.0,106836.38153925001,33.0
Tamil Nadu,Karur,Maize,28.433521692100065,3750.0,106625.70634537525,34.0
Tamil Nadu,Krishnagiri,Groundnut,52.69913045700003,7500.0,395243.47842750023,1.0
Tamil Nadu,Krishnagiri,Groundnut,52.69913045700003,6750.0,355719.1305847502,2.0
Tamil Nadu,Krishnagiri,Groundnut,45.641257308649976,7500.0,342309.42981487483,3.0
Tamil Nadu,Krishnagiri,Groundnut,45.432864271499966,7500.0,340746.48203624977,4.0
Tamil Nadu,Krishnagiri,Groundnut,45.055252956749946,7500.0,337914.3971756246,5.0
Tamil Nadu,Krishnagiri,Coconut,46.94847371005014,6750.0,316902.1975428384,6.0
Tamil Nadu,Krishnagiri,Coconut,46.947117460000136,6750.0,316893.04285500094,7.0
Tamil Nadu,Krishnagiri,Coconut,46.947117460000136,6750.0,316893.04285500094,7.0
Tamil Nadu,Krishnagiri,Coconut,46.71582465929994,6750.0,315331.8164502746,8.0
Tamil Nadu,Krishnagiri,Groundnut,41.67568645859998,7500.0,312567.6484394999,9.0
Tamil Nadu,Krishnagiri,Coconut,46.02966645985,6750.0,310700.2486039875,10.0
Tamil Nadu,Krishnagiri,Groundnut,45.641257308649976,6750.0,308078.48683338735,11.0
Tamil Nadu,Krishnagiri,Groundnut,45.432864271499966,6750.0,306671.8338326248,12.0
Tamil Nadu,Krishnagiri,Coconut,46.94847371005014,6500.0,305165.0791153259,13.0
Tamil Nadu,Krishnagiri,Coconut,46.94847371005014,6500.0,305165.0791153259,13.0
Tamil Nadu,Krishnagiri,Coconut,46.947117460000136,6500.0,305156.2634900009,14.0
Tamil Nadu,Krishnagiri,Coconut,46.947117460000136,6500.0,305156.2634900009,14.0
Tamil Nadu,Krishnagiri,Coconut,46.947117460000136,6500.0,305156.2634900009,14.0
Tamil Nadu,Krishnagiri,Coconut,46.947117460000136,6500.0,305156.2634900009,14.0
Tamil Nadu,Krishnagiri,Groundnut,45.055252956749946,6750.0,304122.95745806216,15.0
Tamil Nadu,Krishnagiri,Coconut,46.71582465929994,6500.0,303652.8602854496,16.0
Tamil Nadu,Krishnagiri,Coconut,46.71582465929994,6500.0,303652.8602854496,16.0
Tamil Nadu,Krishnagiri,Coconut,44.52657624894999,6750.0,300554.3896804125,17.0
Tamil Nadu,Krishnagiri,Coconut,46.02966645985,6500.0,299192.831989025,18.0
Tamil Nadu,Krishnagiri,Coconut,46.02966645985,6500.0,299192.831989025,18.0
Tamil Nadu,Krishnagiri,Coconut,44.52657624894999,6500.0,289422.74561817496,19.0
Tamil Nadu,Krishnagiri,Coconut,44.52657624894999,6500.0,289422.74561817496,19.0
Tamil Nadu,Krishnagiri,Coconut,42.6627235234001,6750.0,287973.3837829507,20.0
Tamil Nadu,Krishnagiri,Coconut,42.5653343363001,6750.0,287316.00677002565,21.0
Tamil Nadu,Krishnagiri,Groundnut,37.70547306270009,7500.0,282791.04797025066,22.0
Tamil Nadu,Krishnagiri,Coconut,41.83316795805009,6750.0,282373.8837168381,23.0
Tamil Nadu,Krishnagiri,Groundnut,41.67568645859998,6750.0,281310.8835955499,24.0
Tamil Nadu,Krishnagiri,Coconut,42.6627235234001,6500.0,277307.7029021007,25.0
Tamil Nadu,Krishnagiri,Coconut,42.6627235234001,6500.0,277307.7029021007,25.0
Tamil Nadu,Krishnagiri,Coconut,42.5653343363001,6500.0,276674.6731859506,26.0
Tamil Nadu,Krishnagiri,Coconut,42.5653343363001,6500.0,276674.6731859506,26.0
Tamil Nadu,Krishnagiri,Coconut,41.83316795805009,6500.0,271915.5917273256,27.0
Tamil Nadu,Krishnagiri,Coconut,41.83316795805009,6500.0,271915.5917273256,27.0
Tamil Nadu,Krishnagiri,Groundnut,36.09143116525004,7500.0,270685.7337393753,28.0
Tamil Nadu,Krishnagiri,Groundnut,35.21112055024996,7500.0,264083.4041268747,29.0
Tamil Nadu,Krishnagiri,Coconut,46.94847371005014,5500.0,258216.60540527577,30.0
Tamil Nadu,Krishnagiri,Coconut,46.947117460000136,5500.0,258209.14603000076,31.0
Tamil Nadu,Krishnagiri,Coconut,46.947117460000136,5500.0,258209.14603000076,31.0
Tamil Nadu,Krishnagiri,Groundnut,34.41275873429996,7500.0,258095.69050724973,32.0
